Pavadinimas,Metai,Kėbulo tipas,Kaina,Kuras,Pavarų dėžė,Variklis,Rida,Miestas,Nuoroda
Volkswagen Golf,2017-07,Universalas,7 500 €,Benzinas,Automatinė,"1.4 l., 92 kW",221 000 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2017-benzinas-29848876.html
Volkswagen Golf,2017-10,Universalas,7 700 €,Dyzelinas,Mechaninė,"1.6 l., 85 kW",211 000 km,"Rīga, Latvija",https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2017-dyzelinas-29883792.html
Volkswagen Golf,2017,Universalas,7 800 €,Dyzelinas,Automatinė,"1.6 l., 85 kW",207 000 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2017-dyzelinas-29220398.html
Volkswagen Golf,2016-02,Universalas,7 900 €,Benzinas,Automatinė,"1.4 l., 92 kW",319 500 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2016-benzinas-28398048.html
Volkswagen Golf,2016-09,Universalas,7 990 €,Dyzelinas,Mechaninė,"1.6 l., 81 kW",187 963 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2016-dyzelinas-29677933.html
Volkswagen Golf,2014,Hečbekas,8 000 €,Benzinas,Mechaninė,"1.2 l., 77 kW",188 999 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-hecbekas-2014-benzinas-29503602.html
Volkswagen Golf,2015-02,Hečbekas,8 350 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",,Prienai,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2015-dyzelinas-30021455.html
Volkswagen Golf,2014-11,Hečbekas,8 500 €,Benzinas,Automatinė,"1.8 l., 124 kW",103 829 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-hecbekas-2014-benzinas-29864868.html
Volkswagen Golf,2013-03,Hečbekas,8 500 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",305 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2013-dyzelinas-29867412.html
Volkswagen Golf,2013-04,Hečbekas,8 700 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",235 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2013-dyzelinas-29739981.html
Volkswagen Golf,2017-11,Hečbekas,8 888 €,"Elektra, 36 kWh",Automatinė,"Elektra, 36 kWh",166 666 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-36-kwh-hecbekas-2017-elektra-29012933.html
Volkswagen Golf,2017,Universalas,8 900 €,Benzinas,Automatinė,"1.8 l., 125 kW",146 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-universalas-2017-benzinas-29905274.html
Volkswagen Golf,2015-03,Hečbekas,9 400 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",88 000 km,Mažeikiai,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2015-dyzelinas-29607331.html
Volkswagen Golf,2015-04,Hečbekas,9 500 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",266 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2015-benzinas-elektra-29749801.html
Volkswagen Golf,2015-07,Hečbekas,9 600 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",228 900 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2015-benzinas-elektra-29357296.html
Volkswagen Golf,2018-01,Universalas,9 700 €,Benzinas / dujos,Automatinė,"1.4 l., 92 kW",168 850 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2018-benzinas-dujos-29987117.html
Volkswagen Golf,2016-01,Hečbekas,9 850 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",240 000 km,Raseiniai,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2016-benzinas-elektra-29818559.html
Volkswagen Golf,2020-03,Universalas,9 900 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",203 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2020-dyzelinas-29796029.html
Volkswagen Golf,2017-10,Hečbekas,9 900 €,Dyzelinas,Mechaninė,"1.6 l., 85 kW",127 000 km,Tauragė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2017-dyzelinas-29732205.html
Volkswagen Golf,2019-03,Universalas,9 900 €,Dyzelinas,Automatinė,"1.6 l., 85 kW",231 610 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2019-dyzelinas-29292084.html
Volkswagen Golf,2018-02,Hečbekas,9 950 €,Dyzelinas,Automatinė,"1.6 l., 85 kW",127 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2018-dyzelinas-29588711.html
Volkswagen Golf,2017-04,Universalas,10 200 €,Dyzelinas,Mechaninė,"1.6 l., 85 kW",151 000 km,Jonava,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2017-dyzelinas-29219186.html
Volkswagen Golf,2018-12,Hečbekas,10 500 €,Benzinas,Automatinė,"1.4 l., 110 kW",211 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2018-benzinas-29966927.html
Volkswagen Golf,2021,Hečbekas,10 890 €,Dyzelinas,Mechaninė,"2.0 l., 85 kW",183 500 km,"Mārupe, Latvija",https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2021-dyzelinas-29704531.html
Volkswagen Golf,2019,Hečbekas,11 000 €,Benzinas,Automatinė,"1.5 l., 96 kW",152 500 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-hecbekas-2019-benzinas-29883728.html
Volkswagen Golf,2018-05,Hečbekas,11 200 €,"Elektra, 36 kWh",Automatinė,"Elektra, 36 kWh",88 300 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-36-kwh-hecbekas-2018-elektra-30027157.html
Volkswagen Golf,2020-07,Universalas,11 300 €,Benzinas,Automatinė,"1.5 l., 110 kW",62 000 km,Šilutė,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-universalas-2020-benzinas-29582121.html
Volkswagen Golf,2017-11,Hečbekas,11 440 €,"Elektra, 36 kWh",Automatinė,"Elektra, 36 kWh",102 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-36-kwh-hecbekas-2017-elektra-29772869.html
Volkswagen Golf,2020-02,Universalas,11 499 €,Benzinas,Automatinė,"1.5 l., 110 kW",156 080 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-universalas-2020-benzinas-29704247.html
Volkswagen Golf,2017-03,Universalas,11 700 €,Benzinas,Automatinė,"1.4 l., 110 kW",98 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2017-benzinas-29743885.html
Volkswagen Golf,2018-03,Hečbekas,11 700 €,Dyzelinas,Automatinė,"1.6 l., 85 kW",139 000 km,Gargždai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2018-dyzelinas-29422740.html
Volkswagen Golf,2015-03,Hečbekas,11 900 €,Benzinas / elektra,Automatinė,"1.4 l., 150 kW",230 000 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2015-benzinas-elektra-28928307.html
Volkswagen Golf,2015,Hečbekas,11 999 €,Benzinas,Mechaninė,"2.0 l., 162 kW",190 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2015-benzinas-29466964.html
Volkswagen Golf,2020-02,Universalas,12 000 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",212 475 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2020-dyzelinas-28931283.html
Volkswagen Golf,2017-01,Hečbekas,12 200 €,Benzinas,Automatinė,"1.8 l., 125 kW",133 456 km,Mažeikiai,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-hecbekas-2017-benzinas-29771001.html
Volkswagen Golf,2016-04,Universalas,12 500 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",215 450 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2016-dyzelinas-29665527.html
Volkswagen Golf,2017-12,Hečbekas,12 600 €,Dyzelinas,Mechaninė,"1.6 l., 85 kW",88 000 km,Tauragė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2017-dyzelinas-29563207.html
Volkswagen Golf,2018-01,Hečbekas,12 700 €,"Elektra, 36 kWh",Automatinė,"Elektra, 36 kWh",96 500 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-36-kwh-hecbekas-2018-elektra-29763825.html
Volkswagen Golf,2020-02,Hečbekas,12 700 €,"Elektra, 36 kWh",Automatinė,"Elektra, 36 kWh",67 749 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-36-kwh-hecbekas-2020-elektra-29628903.html
Volkswagen Golf,2017-05,Universalas,12 800 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",241 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2017-dyzelinas-29461442.html
Volkswagen Golf,2019-11,Hečbekas,12 947 €,"Elektra, 36 kWh",Automatinė,"Elektra, 36 kWh",67 200 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-36-kwh-hecbekas-2019-elektra-29533093.html
Volkswagen Golf,2019-06,Hečbekas,13 000 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",167 700 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2019-dyzelinas-29961681.html
Volkswagen Golf,2021-05,Universalas,13 250 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",219 690 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2021-dyzelinas-29698581.html
Volkswagen Golf,2021-04,Hečbekas,13 900 €,Dyzelinas,Mechaninė,"2.0 l., 85 kW",254 900 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2021-dyzelinas-29745909.html
Volkswagen Golf,2021-06,Hečbekas,14 200 €,Benzinas,Automatinė,"1.5 l., 96 kW",,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-hecbekas-2021-benzinas-29994591.html
Volkswagen Golf,2016-10,Hečbekas,14 500 €,Benzinas,Automatinė,"2.0 l., 165 kW",151 000 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2016-benzinas-29806271.html
Volkswagen Golf,2020-07,Hečbekas,14 900 €,"Elektra, 36 kWh",Automatinė,"Elektra, 36 kWh",57 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-36-kwh-hecbekas-2020-elektra-29067837.html
Volkswagen Golf,2018-06,Hečbekas,14 900 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",173 000 km,Tauragė,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2018-dyzelinas-29784895.html
Volkswagen Golf,2019-11,Hečbekas,15 200 €,Benzinas,Automatinė,"1.4 l., 110 kW",100 900 km,Alytus,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2019-benzinas-29166295.html
Volkswagen Golf,2021-11,Hečbekas,15 500 €,Benzinas,Mechaninė,"1.0 l., 81 kW",116 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-0-l-hecbekas-2021-benzinas-29812619.html
Volkswagen Golf,2018-04,Universalas,16 500 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",153 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2018-dyzelinas-29761305.html
Volkswagen Golf,2023-08,Universalas,16 700 €,Benzinas / elektra,Automatinė,"1.0 l., 81 kW",26 821 km,Raseiniai,https://autoplius.lt/skelbimai/volkswagen-golf-1-0-l-universalas-2023-benzinas-elektra-29766849.html
Volkswagen Golf,2017-12,Hečbekas,16 800 €,Benzinas,Automatinė,"2.0 l., 169 kW",117 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2017-benzinas-29761813.html
Volkswagen Golf,2021-09,Hečbekas,18 000 €,Benzinas / elektra,Automatinė,"1.5 l., 96 kW",110 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-hecbekas-2021-benzinas-elektra-30032867.html
Volkswagen Golf,2014-07,Hečbekas,18 500 €,Benzinas,Automatinė,260 kW,69 000 km,Alytus,https://autoplius.lt/skelbimai/volkswagen-golf-hecbekas-2014-benzinas-28160382.html
Volkswagen Golf,2014-12,Hečbekas,18 881 €,Benzinas,Automatinė,"2.0 l., 221 kW",131 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2014-benzinas-29325492.html
Volkswagen Golf,2012-09,Hečbekas,18 890 €,Benzinas,Automatinė,"2.0 l., 173 kW",148 555 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2012-benzinas-29703949.html
Volkswagen Golf,2017-04,Hečbekas,18 900 €,Benzinas,Automatinė,"2.0 l., 215 kW",115 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2017-benzinas-29564515.html
Volkswagen Golf,2022-06,Hečbekas,19 750 €,Benzinas,Mechaninė,"2.0 l., 180 kW",110 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2022-benzinas-27520629.html
Volkswagen Golf,2016,Hečbekas,19 900 €,Benzinas,Automatinė,"2.0 l., 370 kW",89 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2016-benzinas-26608995.html
Volkswagen Golf,2020-12,Hečbekas,20 450 €,Benzinas,Automatinė,"2.0 l., 170 kW",22 653 km,Kretinga,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2020-benzinas-29962365.html
Volkswagen Golf,2024-05,Universalas,20 500 €,Benzinas / elektra,Automatinė,"1.5 l., 110 kW",20 194 km,Telšiai,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-universalas-2024-benzinas-elektra-29501166.html
Volkswagen Golf,2022-12,Universalas,21 500 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",71 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2022-dyzelinas-29748385.html
Volkswagen Golf,2024-06,Hečbekas,22 400 €,Benzinas,Automatinė,"1.5 l., 96 kW",,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-hecbekas-2024-benzinas-29692103.html
Volkswagen Golf,2025-04,Hečbekas,24 000 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",11 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2025-dyzelinas-30014345.html
Volkswagen Golf,2022-05,Hečbekas,24 750 €,Dyzelinas,Automatinė,"2.0 l., 147 kW",65 500 km,Jurbarkas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2022-dyzelinas-30027535.html
Volkswagen Golf,2018-02,Hečbekas,24 900 €,Benzinas,Automatinė,"2.0 l., 215 kW",82 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2018-benzinas-29873190.html
Volkswagen Golf,2018-01,Hečbekas,26 500 €,Benzinas,Automatinė,"2.0 l., 330 kW",43 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2018-benzinas-29776203.html
Volkswagen Golf,2024-11,Hečbekas,27 500 €,Benzinas / elektra,Automatinė,"1.5 l.,",6 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-hecbekas-2024-benzinas-elektra-29760497.html
Volkswagen Golf,2025-05,Universalas,28 000 €,Benzinas,Automatinė,"1.5 l., 110 kW",22 400 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-universalas-2025-benzinas-29773311.html
Volkswagen Golf,2025-06,Hečbekas,29 850 €,Benzinas / elektra,Automatinė,"1.5 l.,",1 900 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-5-l-hecbekas-2025-benzinas-elektra-29984705.html
Volkswagen Golf,2021-07,Hečbekas,36 500 €,Benzinas,Automatinė,"2.0 l., 332 kW",78 000 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2021-benzinas-29477466.html
Volkswagen Golf,1988,Hečbekas,600 €,Benzinas,Mechaninė,"1.8 l., 66 kW",20 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-hecbekas-1988-benzinas-30023993.html
Volkswagen Golf,2002-08,Universalas,1 100 €,Benzinas,Mechaninė,"1.6 l., 77 kW",,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2002-benzinas-29794005.html
